Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
Female,22,1,35,0,< 1 Year,Yes,2630,152,101,1
Male,35,1,28,0,1-2 Year,Yes,25283,152,161,1
Female,22,1,35,0,< 1 Year,No,61043,152,136,0
Female,77,1,28,1,1-2 Year,No,45462,26,62,0
Male,40,1,28,0,1-2 Year,Yes,42300,122,244,1
Male,48,1,31,0,1-2 Year,Yes,2630,154,76,0
Female,24,1,25,0,< 1 Year,Yes,23320,152,48,0
Female,42,1,28,0,1-2 Year,No,45518,26,86,0
Male,20,1,8,1,< 1 Year,No,40608,160,187,0
Male,25,1,29,1,< 1 Year,No,27463,26,30,0
Female,25,1,30,1,< 1 Year,No,32141,152,54,0
Female,70,1,49,0,1-2 Year,Yes,2630,124,173,0
Male,24,1,30,1,< 1 Year,No,27661,152,79,0
Female,78,0,13,1,1-2 Year,No,29082,26,13,0
Male,23,1,2,0,< 1 Year,Yes,2630,152,211,1
Male,45,1,28,0,1-2 Year,Yes,35149,26,298,1
Male,66,1,50,0,> 2 Years,Yes,46261,8,298,1
Male,69,1,8,1,1-2 Year,No,2630,26,259,0
Male,40,1,28,0,1-2 Year,Yes,34361,124,180,1
Female,64,1,21,0,1-2 Year,Yes,35640,26,246,0
Male,54,1,28,1,1-2 Year,No,32628,124,114,0
Male,23,1,28,1,1-2 Year,No,44308,26,78,0
Male,53,1,11,0,1-2 Year,Yes,2630,156,154,0
Male,44,1,8,1,1-2 Year,No,41612,26,170,0
Female,26,1,28,1,< 1 Year,Yes,2630,160,263,0
Male,61,1,8,0,1-2 Year,Yes,2630,156,49,0
Male,64,1,29,0,1-2 Year,Yes,2630,26,280,1
Male,28,1,8,1,< 1 Year,No,29566,152,192,0
Female,39,1,28,0,1-2 Year,Yes,29253,124,79,1
Female,39,1,36,0,1-2 Year,Yes,2630,157,127,0
Female,56,1,18,1,1-2 Year,No,32995,124,296,0
Female,26,1,6,1,< 1 Year,No,39844,152,99,0
Female,44,1,41,0,1-2 Year,Yes,41649,12,84,1
Female,22,1,46,0,< 1 Year,Yes,47135,152,188,0
Female,55,1,28,0,1-2 Year,Yes,38579,4,216,1
Male,27,1,35,1,< 1 Year,No,33175,152,63,0
Male,50,1,3,0,1-2 Year,Yes,30090,119,288,1
Male,54,1,28,0,> 2 Years,Yes,28639,124,185,0
Female,40,1,28,0,1-2 Year,Yes,31230,26,239,1
Female,24,1,43,1,< 1 Year,No,43556,152,284,0
Male,25,1,45,1,< 1 Year,No,2630,152,266,0
Female,36,1,28,0,1-2 Year,Yes,21729,154,189,1
Male,30,1,3,0,1-2 Year,Yes,25957,124,55,1
Male,23,1,8,1,< 1 Year,No,34710,152,40,0
Female,22,1,28,1,< 1 Year,No,34723,152,215,0
Female,37,1,8,1,1-2 Year,No,49054,26,149,0
Male,54,1,15,0,1-2 Year,Yes,22386,124,189,1
Female,24,1,28,0,< 1 Year,Yes,2630,152,206,1
Male,43,1,7,1,1-2 Year,No,2630,26,198,0
Female,31,1,18,0,< 1 Year,Yes,32554,154,239,1
Female,27,1,8,1,< 1 Year,No,60718,160,144,0
Female,39,1,24,0,1-2 Year,Yes,28311,124,163,1
Female,45,1,8,0,1-2 Year,Yes,2630,156,185,0
Male,52,1,18,0,1-2 Year,Yes,31973,131,186,0
Male,56,1,28,1,1-2 Year,Yes,33186,124,71,0
Female,29,1,31,1,< 1 Year,No,2630,152,168,0
Male,46,1,11,0,1-2 Year,Yes,31511,26,186,1
Male,65,1,30,0,1-2 Year,Yes,20486,26,49,1
Male,56,1,28,0,1-2 Year,No,41891,124,270,0
Female,26,1,18,1,< 1 Year,No,2630,160,206,0
Female,74,1,15,0,1-2 Year,Yes,31590,124,294,1
Female,40,1,9,1,1-2 Year,No,32168,152,251,0
Female,25,1,30,1,< 1 Year,No,39110,152,105,0
Male,23,1,8,1,< 1 Year,No,45686,152,269,0
Female,30,1,28,0,1-2 Year,Yes,29399,124,56,1
Female,27,1,50,1,< 1 Year,No,26505,152,90,0
Female,29,1,46,0,< 1 Year,Yes,20616,154,12,1
Male,42,1,28,1,1-2 Year,Yes,24871,124,197,0
Female,45,1,28,0,1-2 Year,Yes,23258,26,89,1
Female,75,1,28,0,> 2 Years,Yes,45964,124,272,1
Female,24,1,11,0,< 1 Year,Yes,34298,152,99,1
Male,45,1,14,0,1-2 Year,No,33392,26,121,0
Male,44,1,15,0,1-2 Year,Yes,2630,26,186,0
Female,45,1,28,0,1-2 Year,Yes,472042,26,155,1
Male,40,1,28,0,1-2 Year,Yes,48799,124,76,1
Female,23,1,35,0,< 1 Year,Yes,37739,160,38,0
Female,51,1,28,0,1-2 Year,Yes,2630,26,16,0
Female,38,1,28,0,1-2 Year,Yes,42171,26,163,1
Male,43,1,45,0,1-2 Year,No,27815,29,111,0
Female,31,1,46,0,1-2 Year,Yes,28848,156,117,0
Male,54,1,28,0,> 2 Years,Yes,45989,26,51,1
Male,41,1,30,0,1-2 Year,Yes,2630,157,297,0
Male,46,1,28,0,1-2 Year,Yes,43288,26,45,1
Male,47,1,14,1,1-2 Year,No,25225,124,253,0
Female,25,1,41,1,< 1 Year,No,37667,152,148,0
Male,26,1,8,1,< 1 Year,No,28723,152,13,0
Female,40,1,28,0,1-2 Year,Yes,47232,124,114,1
Male,30,1,41,0,1-2 Year,Yes,25564,136,105,1
Male,75,1,28,0,> 2 Years,Yes,41058,122,95,1
Female,68,1,28,0,1-2 Year,Yes,35688,26,269,0
Female,55,1,28,1,1-2 Year,No,30502,157,95,0
Female,43,1,28,0,1-2 Year,Yes,44003,124,275,1
Male,78,1,46,1,1-2 Year,Yes,28604,30,126,0
Male,65,1,11,0,1-2 Year,Yes,2630,26,76,0
Male,69,1,35,0,1-2 Year,Yes,29932,124,192,0
Male,41,1,28,0,> 2 Years,Yes,38206,124,201,0
Female,27,1,41,1,< 1 Year,No,2630,152,113,0
Male,58,1,8,0,1-2 Year,Yes,2630,30,99,0
Male,42,1,28,0,1-2 Year,Yes,32264,124,81,1
Male,27,1,47,1,< 1 Year,No,31406,26,292,0
Male,39,1,46,0,1-2 Year,Yes,27185,154,94,1
Female,25,1,28,0,< 1 Year,Yes,46811,152,285,1
Male,36,1,15,1,1-2 Year,No,41522,124,220,0
Male,22,1,34,1,< 1 Year,No,22620,152,75,0
Female,54,1,28,0,1-2 Year,Yes,2630,157,44,1
Female,24,1,13,1,< 1 Year,No,26369,152,205,0
Female,24,1,21,1,< 1 Year,No,35627,152,95,0
Female,24,1,11,1,< 1 Year,No,42005,152,23,0
Female,33,1,28,0,< 1 Year,Yes,37538,124,241,1
Female,40,1,27,1,1-2 Year,No,2630,26,287,0
Female,23,1,40,0,< 1 Year,Yes,26053,151,244,0
Female,47,1,28,0,1-2 Year,Yes,55894,26,144,1
Male,48,1,28,0,> 2 Years,Yes,34066,55,108,1
Male,23,1,30,0,< 1 Year,Yes,29357,152,43,1
Male,33,1,21,0,< 1 Year,No,2630,1,96,1
Male,52,1,34,1,1-2 Year,No,37928,26,85,0
Male,60,1,28,0,1-2 Year,Yes,28601,26,249,1
Male,40,1,28,0,1-2 Year,Yes,48133,122,99,1
Male,69,1,28,1,1-2 Year,No,32076,125,123,0
Male,31,1,18,0,< 1 Year,Yes,2630,156,260,1
Male,23,1,16,1,< 1 Year,No,28553,152,271,0
Male,72,1,48,0,1-2 Year,Yes,2630,26,22,1
Male,49,1,8,1,1-2 Year,No,33936,124,266,0
Male,28,1,8,0,< 1 Year,No,94327,152,43,0
Male,44,1,15,1,1-2 Year,No,36689,124,125,0
Female,40,1,41,0,1-2 Year,Yes,35865,26,44,1
Female,25,1,28,1,< 1 Year,No,58497,152,222,0
Female,23,1,28,0,< 1 Year,Yes,37254,152,214,1
Female,67,1,3,0,1-2 Year,Yes,34223,26,242,0
Male,52,1,11,1,1-2 Year,No,25276,26,42,0
Male,55,1,30,0,1-2 Year,No,28667,152,262,1
Female,48,1,28,0,1-2 Year,Yes,44713,26,46,1
Female,46,1,28,0,1-2 Year,Yes,43110,124,214,1
Male,75,1,38,1,1-2 Year,No,50728,154,84,0
Male,42,1,41,0,> 2 Years,Yes,37532,124,123,0
Male,36,1,46,0,1-2 Year,Yes,31410,124,86,0
Female,23,1,29,1,< 1 Year,No,29814,152,255,0
Female,53,1,28,0,1-2 Year,Yes,28563,26,254,0
Male,45,1,8,0,1-2 Year,No,2630,156,84,0
Male,58,1,28,0,1-2 Year,Yes,2630,26,132,1
Female,30,1,28,0,1-2 Year,Yes,2630,157,122,1
Male,30,1,12,1,< 1 Year,No,2630,152,14,0
Female,54,1,28,0,1-2 Year,Yes,91969,124,113,1
Female,42,1,28,0,1-2 Year,Yes,35145,124,36,1
Male,43,1,30,0,1-2 Year,No,2630,156,171,0
Male,23,1,15,0,< 1 Year,Yes,32478,152,59,0
Female,37,1,28,0,1-2 Year,Yes,54054,26,153,1
Female,39,1,28,0,1-2 Year,Yes,68700,124,31,1
Female,67,1,3,0,1-2 Year,Yes,22021,26,175,1
Female,50,1,8,0,1-2 Year,Yes,26615,124,264,1
Female,24,1,18,1,< 1 Year,No,30790,152,42,0
Male,40,1,33,0,1-2 Year,Yes,2630,156,287,1
Male,21,1,41,0,1-2 Year,Yes,48614,155,201,0
Male,28,1,8,1,< 1 Year,No,27869,152,221,0
Male,34,1,28,0,1-2 Year,Yes,27276,124,298,0
Male,51,1,14,0,1-2 Year,No,30529,26,175,0
Female,46,1,15,0,1-2 Year,Yes,59047,14,166,1
Male,35,1,28,0,1-2 Year,Yes,57738,26,173,1
Male,68,1,33,0,1-2 Year,Yes,2630,124,152,1
Female,27,1,17,1,< 1 Year,No,26286,152,140,0
Male,56,1,28,0,> 2 Years,Yes,2630,26,133,1
Male,29,1,8,1,< 1 Year,No,45911,152,143,0
Female,52,1,28,0,1-2 Year,Yes,52594,26,292,1
Male,30,1,33,0,1-2 Year,Yes,34891,154,42,1
Male,24,1,47,0,< 1 Year,Yes,37129,152,124,0
Male,24,1,35,1,< 1 Year,No,36124,160,26,0
Male,43,1,28,0,1-2 Year,Yes,40047,26,161,1
Female,28,1,29,1,< 1 Year,No,30279,152,122,0
Male,32,1,28,0,1-2 Year,Yes,2630,156,225,1
Male,22,1,46,1,< 1 Year,No,33568,152,175,0
Male,22,1,37,0,< 1 Year,Yes,40555,152,73,0
Male,56,1,8,0,> 2 Years,Yes,45958,26,276,0
Female,25,1,8,1,< 1 Year,No,35629,152,20,0
Male,34,1,17,0,1-2 Year,Yes,30576,12,52,1
Male,24,1,8,1,< 1 Year,No,64797,160,218,0
Female,25,1,7,1,< 1 Year,No,48195,152,160,0
Male,65,1,8,1,1-2 Year,No,43249,26,104,0
Male,23,1,39,0,1-2 Year,Yes,73339,124,73,1
Male,61,1,28,0,1-2 Year,Yes,43161,26,125,0
Male,48,1,28,0,1-2 Year,Yes,46942,122,47,0
Male,24,1,37,1,< 1 Year,No,2630,152,66,0
Male,49,1,1,1,1-2 Year,No,2630,122,263,0
Female,20,1,6,1,< 1 Year,Yes,2630,160,38,0
Male,50,1,28,0,1-2 Year,Yes,32855,155,93,1
Female,21,1,15,0,< 1 Year,Yes,44912,152,128,0
Male,50,1,9,0,1-2 Year,Yes,30275,124,144,1
Male,24,1,14,0,< 1 Year,Yes,34931,152,222,1
Female,45,1,28,0,1-2 Year,Yes,32005,26,77,1
Female,47,1,28,0,1-2 Year,Yes,46693,124,202,1
Male,45,1,17,0,1-2 Year,Yes,34106,124,133,0
Male,24,1,36,0,< 1 Year,Yes,34477,152,133,1
Male,67,1,41,0,> 2 Years,Yes,29434,26,49,1
Male,44,1,30,0,1-2 Year,Yes,2630,124,152,0
Male,35,1,9,0,1-2 Year,Yes,23855,124,215,1
Male,54,1,26,0,1-2 Year,Yes,28127,120,40,0
Male,51,1,8,0,> 2 Years,Yes,63657,124,299,0
Male,45,1,46,0,> 2 Years,Yes,2630,11,247,1
Male,68,1,28,0,1-2 Year,Yes,49685,26,91,0
Male,24,1,6,1,< 1 Year,No,2630,26,58,0
Male,47,1,35,0,1-2 Year,Yes,32524,124,257,1
Female,24,1,28,1,< 1 Year,No,39313,152,23,0
Male,43,1,28,0,1-2 Year,Yes,52177,26,174,0
Male,59,1,28,0,1-2 Year,Yes,52949,135,42,1
Male,54,1,28,0,> 2 Years,Yes,50496,26,75,1
Female,43,1,28,0,> 2 Years,Yes,45872,124,124,0
Male,41,1,28,1,1-2 Year,Yes,34851,122,83,0
Female,25,1,37,0,< 1 Year,Yes,2630,152,39,1
Female,46,1,28,0,> 2 Years,Yes,2630,26,116,1
Male,41,1,48,0,1-2 Year,Yes,2630,124,184,0
Male,24,1,14,0,< 1 Year,Yes,37935,124,159,0
Male,36,1,11,0,1-2 Year,Yes,27753,124,228,1
Male,28,1,28,0,< 1 Year,Yes,34121,152,187,1
Male,35,1,28,0,1-2 Year,Yes,28214,152,100,1
Male,67,1,8,0,1-2 Year,Yes,2630,26,203,1
Male,54,1,18,0,1-2 Year,Yes,2630,124,249,1
Female,28,1,36,0,< 1 Year,No,38766,151,39,0
Female,54,1,28,0,> 2 Years,Yes,2630,26,281,1
Male,23,1,15,1,< 1 Year,No,46264,152,12,0
Male,22,1,28,0,1-2 Year,Yes,49083,156,62,1
Male,36,1,28,0,1-2 Year,Yes,33749,124,135,1
Female,26,1,46,1,< 1 Year,No,22819,152,197,0
Male,61,1,45,0,> 2 Years,Yes,19282,26,293,0
Male,42,1,28,0,1-2 Year,Yes,40977,26,215,1
Male,44,1,0,0,1-2 Year,Yes,2630,26,220,1
Female,54,1,3,0,1-2 Year,Yes,23050,26,49,1
Male,59,1,11,0,1-2 Year,Yes,29656,26,199,1
Female,20,1,11,0,< 1 Year,No,2630,157,268,0
Female,43,1,47,0,1-2 Year,Yes,27368,26,245,0
Male,59,1,28,0,> 2 Years,Yes,71629,124,232,1
Female,20,1,28,0,1-2 Year,Yes,52230,154,52,1
Male,50,1,8,0,1-2 Year,Yes,29456,154,83,1
Male,49,1,50,1,1-2 Year,No,38964,124,263,0
Male,27,1,35,0,< 1 Year,Yes,26070,152,260,0
Female,36,1,28,0,1-2 Year,Yes,42759,124,231,1
Male,43,1,28,0,1-2 Year,Yes,34504,26,263,1
Male,40,1,8,0,1-2 Year,Yes,36397,124,171,1
Male,27,1,8,1,< 1 Year,No,33284,152,192,0
Male,50,1,7,1,1-2 Year,No,32850,26,98,0
Male,67,1,8,0,1-2 Year,Yes,84025,26,49,0
Female,41,1,28,1,1-2 Year,No,43861,124,199,0
Male,42,1,28,0,1-2 Year,Yes,39711,26,141,1
Male,46,1,16,0,1-2 Year,Yes,20696,124,44,1
Male,41,1,28,0,1-2 Year,Yes,32919,156,109,0
Male,21,1,36,0,< 1 Year,Yes,40172,160,292,0
Female,20,1,44,1,< 1 Year,Yes,2630,160,274,0
Male,69,1,28,0,1-2 Year,Yes,27756,122,78,1
Female,55,1,28,0,1-2 Year,Yes,2630,26,48,0
Male,31,1,8,0,1-2 Year,Yes,39508,154,137,1
Male,46,1,29,1,1-2 Year,No,26330,26,239,0
Female,46,1,28,0,1-2 Year,Yes,46914,13,34,1
Male,67,1,8,0,1-2 Year,Yes,32041,26,83,1
Male,22,1,3,1,< 1 Year,No,2630,152,99,0
Male,26,1,36,0,1-2 Year,Yes,2630,124,151,1
Female,44,1,24,0,1-2 Year,Yes,47056,124,165,1
Male,36,1,28,0,> 2 Years,Yes,37526,122,225,1
Male,40,1,3,1,1-2 Year,No,30510,124,182,0
Male,68,1,38,0,1-2 Year,Yes,41379,26,164,1
Male,25,1,41,1,< 1 Year,No,37405,152,289,0
Female,49,1,28,0,1-2 Year,Yes,49163,26,69,1
Female,28,1,36,1,< 1 Year,No,2630,152,23,0
Female,45,1,36,0,1-2 Year,Yes,2630,156,251,0
Male,27,1,28,0,< 1 Year,Yes,2630,124,109,1
Female,25,1,13,0,< 1 Year,No,2630,152,273,0
Female,25,1,37,0,< 1 Year,Yes,24523,152,215,0
Male,55,1,29,0,1-2 Year,Yes,38992,26,177,1
Male,50,1,28,0,1-2 Year,Yes,49033,26,173,1
Male,47,1,28,1,1-2 Year,Yes,2630,156,242,0
Male,33,1,41,0,1-2 Year,Yes,24725,154,288,0
Male,59,1,24,1,1-2 Year,No,37758,11,163,0
Female,41,1,9,0,1-2 Year,No,2630,157,137,0
Male,46,1,41,0,1-2 Year,Yes,32877,124,52,1
Male,79,1,46,0,1-2 Year,Yes,43853,124,117,0
Male,45,1,45,0,1-2 Year,No,27663,26,87,0
Male,27,1,8,1,< 1 Year,No,30970,152,154,0
Female,21,1,11,1,< 1 Year,No,2630,152,132,0
Female,62,1,39,1,1-2 Year,No,35698,26,210,0
Female,31,1,41,0,< 1 Year,Yes,40592,154,268,1
Male,36,1,3,0,1-2 Year,Yes,27314,124,227,1
Female,46,1,1,0,1-2 Year,Yes,2630,124,186,0
Female,34,1,46,1,< 1 Year,No,2630,1,40,0
Male,24,1,15,0,< 1 Year,Yes,31621,152,97,1
Female,27,1,50,1,< 1 Year,No,18723,152,212,0
Female,29,1,37,0,1-2 Year,Yes,26598,154,246,1
Male,49,1,28,0,1-2 Year,Yes,57310,26,130,1
Male,55,1,28,0,> 2 Years,Yes,28484,124,12,1
Male,47,1,28,0,1-2 Year,Yes,40219,52,296,1
Male,66,1,2,1,1-2 Year,No,25527,26,274,0
Female,37,1,46,0,1-2 Year,Yes,2630,124,40,1
Male,44,1,28,0,1-2 Year,Yes,37736,26,178,1
Male,42,1,28,0,> 2 Years,Yes,38200,26,165,1
Male,28,1,28,0,< 1 Year,Yes,75080,124,201,1
Female,26,1,35,0,< 1 Year,Yes,2630,160,106,0
Female,28,1,28,1,< 1 Year,No,62321,152,212,0
Female,51,1,1,1,1-2 Year,No,2630,124,160,0
Male,52,1,4,0,1-2 Year,Yes,2630,156,234,1
Male,42,1,41,1,1-2 Year,No,27622,109,23,0
Female,43,1,3,0,1-2 Year,Yes,30437,26,208,0
Female,42,1,28,0,1-2 Year,Yes,2630,125,244,0
Female,38,1,18,0,1-2 Year,Yes,27352,26,259,1
Female,42,1,8,0,1-2 Year,Yes,2630,124,213,0
Male,28,1,36,0,< 1 Year,Yes,30434,124,215,1
Male,23,1,35,1,< 1 Year,No,16658,152,61,0
Male,36,1,15,1,1-2 Year,No,30118,152,182,0
Female,23,1,50,1,< 1 Year,No,32166,152,22,0
Female,41,1,29,0,1-2 Year,Yes,2630,26,59,1
Female,68,1,48,0,1-2 Year,Yes,2630,124,210,0
Female,39,1,28,1,1-2 Year,No,34712,26,58,0
Female,67,1,28,0,1-2 Year,Yes,60837,124,265,0
Female,42,1,28,0,1-2 Year,Yes,31571,13,111,1
Female,58,1,47,0,1-2 Year,Yes,2630,156,299,1
Female,28,1,21,1,< 1 Year,No,24589,152,152,0
Female,23,1,28,0,< 1 Year,Yes,35004,152,168,1
Male,23,1,28,1,< 1 Year,No,61184,152,152,0
Female,22,1,8,1,< 1 Year,No,2630,152,251,0
Female,47,1,28,0,1-2 Year,Yes,40626,122,152,0
Male,74,1,47,1,1-2 Year,No,25972,124,258,0
Female,74,1,28,1,1-2 Year,No,31422,13,96,0
Male,47,1,47,0,1-2 Year,Yes,26898,152,232,0
Male,60,1,3,0,1-2 Year,Yes,24158,26,180,1
Male,30,1,3,0,< 1 Year,Yes,27871,124,271,1
Female,53,1,43,0,1-2 Year,Yes,35872,157,123,0
Male,46,1,28,1,1-2 Year,Yes,43062,26,117,0
Male,62,1,8,0,1-2 Year,Yes,26768,26,36,1
Male,46,1,28,0,1-2 Year,Yes,37158,26,28,1
Female,28,1,28,0,< 1 Year,Yes,44179,124,143,1
Male,21,1,6,1,< 1 Year,No,33823,152,137,0
Female,36,1,28,0,1-2 Year,Yes,45244,26,93,1
Female,23,1,41,1,< 1 Year,No,53154,152,140,0
Female,61,1,28,1,1-2 Year,No,40975,26,34,0
Male,53,1,28,0,1-2 Year,Yes,34997,26,214,0
Male,43,1,10,0,1-2 Year,Yes,28706,152,241,0
Male,50,1,32,0,1-2 Year,Yes,28401,124,23,0
Female,64,1,28,0,1-2 Year,Yes,38762,26,294,1
Female,49,1,28,0,1-2 Year,Yes,48502,26,84,1
Male,35,1,46,0,1-2 Year,Yes,2630,26,283,0
Male,38,1,25,0,1-2 Year,Yes,27570,157,274,1
Male,43,1,28,0,1-2 Year,Yes,34571,124,194,1
Female,34,1,8,0,1-2 Year,Yes,44597,26,184,1
Female,36,1,5,0,1-2 Year,Yes,31265,124,235,1
Female,60,1,38,0,1-2 Year,Yes,43503,26,89,0
Female,50,1,36,0,1-2 Year,Yes,2630,124,200,0
Male,29,1,41,0,< 1 Year,Yes,51848,156,125,1
Female,25,1,8,1,< 1 Year,No,42307,152,213,0
Male,50,1,35,0,1-2 Year,Yes,44476,26,143,1
Female,24,1,50,1,< 1 Year,No,36434,152,287,0
Male,62,1,28,0,1-2 Year,Yes,43065,26,271,1
Male,44,1,28,0,1-2 Year,Yes,43894,122,176,1
Female,38,1,29,0,1-2 Year,Yes,28175,26,231,1
Male,42,1,33,0,> 2 Years,Yes,28731,124,275,1
Male,26,1,36,0,< 1 Year,Yes,39164,152,37,0
Female,44,1,28,0,1-2 Year,Yes,38719,26,177,1
Male,59,1,15,0,1-2 Year,Yes,50446,26,180,1
Male,47,1,28,0,1-2 Year,Yes,37601,124,91,1
Male,23,1,36,0,< 1 Year,Yes,34542,152,116,0
Female,50,1,30,0,1-2 Year,Yes,26582,26,186,1
Female,47,1,28,0,> 2 Years,Yes,39120,124,108,0
Female,23,1,9,0,< 1 Year,No,2630,152,79,0
Male,27,1,19,0,< 1 Year,Yes,38710,124,297,1
Male,38,1,30,0,1-2 Year,Yes,24262,124,133,1
Female,59,1,3,1,1-2 Year,Yes,25214,26,185,0
Male,20,1,36,0,< 1 Year,Yes,32247,160,50,1
Female,23,1,25,1,< 1 Year,No,28984,152,284,0
Female,27,1,14,1,< 1 Year,No,25805,152,48,0
Male,29,1,27,0,< 1 Year,Yes,29669,26,202,1
Male,22,1,30,1,< 1 Year,No,29415,152,155,0
Female,24,1,36,1,< 1 Year,No,29390,160,109,0
Female,38,1,8,0,1-2 Year,Yes,36737,124,137,1
Male,45,1,28,0,1-2 Year,Yes,23672,26,214,1
Female,28,1,28,1,< 1 Year,No,23587,152,191,0
Female,37,1,30,0,1-2 Year,Yes,27072,152,248,0
Male,56,1,28,0,> 2 Years,Yes,40262,124,178,1
Female,24,1,13,1,< 1 Year,No,25412,160,36,0
Male,38,1,28,0,1-2 Year,Yes,39368,154,271,1
Male,62,1,28,0,1-2 Year,Yes,90985,30,207,1
Female,52,1,29,0,1-2 Year,Yes,29984,26,254,1
Female,41,1,29,0,1-2 Year,Yes,29348,124,118,1
Male,24,1,8,1,< 1 Year,No,38809,152,61,0
Male,23,1,30,1,< 1 Year,No,23757,26,155,0
Female,40,1,37,1,1-2 Year,No,33585,124,221,0
Male,24,1,45,1,< 1 Year,No,2630,152,30,0
Male,46,1,28,0,1-2 Year,Yes,43425,26,220,1
Male,22,1,47,0,< 1 Year,Yes,32087,152,144,0
Male,54,1,48,0,1-2 Year,Yes,2630,15,134,1
Male,25,1,10,1,< 1 Year,No,20077,152,27,0
Male,23,1,11,1,< 1 Year,No,2630,152,233,0
Female,47,1,12,1,1-2 Year,No,2630,124,208,0
Female,29,1,28,0,< 1 Year,Yes,37813,26,130,1
Male,21,1,37,0,< 1 Year,Yes,41811,124,177,1
Male,51,1,48,0,1-2 Year,Yes,2630,26,40,1
Female,63,1,28,0,> 2 Years,Yes,71406,13,289,0
Male,47,1,28,0,1-2 Year,Yes,46637,26,156,1
Male,39,1,8,1,1-2 Year,No,35211,124,90,0
Male,57,1,46,0,1-2 Year,Yes,38371,26,138,0
Male,20,1,28,0,1-2 Year,Yes,29424,26,245,0
Male,24,1,50,1,< 1 Year,No,42201,152,152,0
Female,22,1,28,0,< 1 Year,Yes,29082,156,60,1
Male,34,1,25,1,1-2 Year,No,2630,152,239,0
Male,66,1,33,1,1-2 Year,No,49501,124,139,0
Male,41,1,28,0,1-2 Year,Yes,38728,122,152,1
Male,54,1,28,0,1-2 Year,Yes,43528,26,237,1
Male,45,1,43,0,1-2 Year,Yes,27113,26,72,1
Female,65,1,30,1,1-2 Year,No,2630,122,99,0
Female,66,1,8,1,1-2 Year,No,2630,26,216,0
Male,64,1,28,0,1-2 Year,Yes,34344,124,145,1
Male,51,1,28,0,1-2 Year,Yes,49874,124,129,1
Female,63,1,41,0,1-2 Year,Yes,25305,124,32,1
Male,60,1,8,1,1-2 Year,No,42202,152,162,0
Female,20,1,15,0,< 1 Year,No,43766,160,48,0
Female,23,1,27,0,< 1 Year,No,39891,152,66,1
Male,68,1,8,1,1-2 Year,Yes,2630,26,199,0
Male,29,1,37,0,< 1 Year,No,2630,160,262,0
Female,35,1,28,0,1-2 Year,Yes,56878,157,90,1
Male,61,1,28,0,1-2 Year,Yes,37649,26,195,1
Female,80,1,32,0,1-2 Year,Yes,46548,26,271,1
Male,22,1,26,0,< 1 Year,No,30604,152,201,0
Female,60,1,29,0,1-2 Year,Yes,2630,26,196,1
Male,59,1,28,0,1-2 Year,Yes,33556,3,35,0
Male,21,1,47,1,< 1 Year,No,35542,152,10,0
Female,52,1,28,1,1-2 Year,No,61862,26,136,0
Male,31,1,50,1,< 1 Year,No,26980,152,188,0
Male,29,1,45,0,< 1 Year,Yes,25348,26,284,1
Male,46,1,46,0,1-2 Year,Yes,31237,26,253,1
Male,66,1,28,0,1-2 Year,Yes,60273,154,217,0
Male,33,1,41,0,< 1 Year,Yes,28651,155,78,1
Female,61,1,28,0,1-2 Year,Yes,30665,124,76,1
Female,56,1,8,0,1-2 Year,Yes,42649,26,77,1
Male,24,1,34,0,< 1 Year,Yes,27651,152,216,0
Male,24,1,46,1,< 1 Year,No,28362,152,253,0
Male,70,1,1,1,1-2 Year,Yes,2630,26,193,0
Male,44,1,28,0,1-2 Year,Yes,46409,26,260,1
Male,70,1,28,0,1-2 Year,Yes,41893,124,111,0
Male,20,1,43,0,< 1 Year,Yes,45447,160,74,0
Male,37,1,12,0,1-2 Year,Yes,29476,124,26,1
Female,21,1,37,1,< 1 Year,Yes,29029,160,116,0
Male,26,1,3,0,1-2 Year,Yes,2630,163,277,1
Female,23,1,13,1,< 1 Year,No,28101,160,278,0
Female,29,1,3,0,< 1 Year,Yes,2630,152,150,1
Female,23,1,13,1,< 1 Year,No,22262,152,257,0
Male,36,1,11,0,1-2 Year,Yes,2630,156,270,1
Male,53,1,28,0,1-2 Year,Yes,28252,124,138,1
Female,25,1,3,1,< 1 Year,No,25097,152,225,0
Female,27,1,15,0,< 1 Year,Yes,24830,152,241,1
Female,61,1,46,0,1-2 Year,Yes,73260,11,123,0
Female,51,1,8,0,1-2 Year,Yes,39820,4,251,1
Male,46,1,36,0,1-2 Year,Yes,36765,124,171,0
Female,42,1,19,0,1-2 Year,Yes,2630,26,19,1
Female,75,1,28,0,> 2 Years,Yes,29921,26,124,1
Male,47,1,28,0,1-2 Year,Yes,2630,26,276,1
Male,26,1,12,1,< 1 Year,No,33449,152,245,0
Female,44,1,28,0,1-2 Year,Yes,44133,26,209,1
Female,28,1,12,0,< 1 Year,Yes,47914,160,154,0
Female,38,1,28,0,1-2 Year,Yes,41376,124,13,1
Female,63,1,50,0,1-2 Year,Yes,31351,124,87,1
Female,54,1,26,1,1-2 Year,No,38913,120,155,0
Male,60,1,18,0,1-2 Year,Yes,33733,31,287,1
Male,34,1,41,0,1-2 Year,Yes,35962,154,244,1
Male,43,1,33,0,1-2 Year,Yes,26195,26,223,1
Male,51,1,28,0,1-2 Year,Yes,56849,124,291,1
